"","fire_year","fire_size","latitude","longitude"
"46927",2008,1,26.9454,-99.30665
"46928",2008,0.3,26.99479,-99.37228
"46929",2008,1,27.07656,-98.98438
"46930",2008,2,31.5873,-97.08845
"46931",2008,0.1,31.62405,-97.07801
"46932",2008,4.2,27.30214,-99.41159
"46933",2008,25,31.5687,-97.08371
"46934",2008,0.1,32.18782,-98.11079
"46935",2008,3.5,32.57014,-100.8807
"46936",2008,0.2,26.94754,-99.31584
"46937",2008,0.5,32.66663,-101.0842
"46938",2008,0.5,31.60179,-97.09232
"46939",2008,1,31.5834,-97.10904
"46940",2008,0.2,32.71843,-100.8365
"46941",2008,10,33.18653,-99.8923
"46942",2008,0.25,30.07424,-97.26727
"46943",2008,0.3,30.16699,-97.2071
"46944",2008,35,32.93069,-100.8512
"46945",2008,0.4,26.98549,-99.14464
"46946",2008,0.4,26.87586,-99.29422
"46947",2008,4,27.29355,-99.40592
"46948",2008,0.2,26.85195,-99.25368
"46949",2008,80,32.56609,-100.9929
"46950",2008,2,32.57321,-101.0029
"46951",2008,5,26.87339,-99.28944
"46952",2008,2,32.56475,-100.9883
"46953",2008,3,26.70647,-99.13804
"46954",2008,2000,28.604,-100.0255
"46955",2008,75,32.98901,-98.84628
"46956",2008,40,33.16189,-98.44609
"46957",2008,2,31.65746,-98.76815
"46958",2008,1,31.68028,-98.79076
"46959",2008,10,26.36175,-98.63229
"46960",2008,10,31.77514,-98.80294
"46961",2008,1,31.68558,-98.81849
"46962",2008,1,29.06697,-98.58779
"46963",2008,3,32.86512,-101.0525
"46964",2008,0.25,32.73298,-100.9156
"46965",2008,0.25,32.76617,-100.9618
"46966",2008,65,36.33614,-100.0608
"46967",2008,1968,32.88213,-101.0652
"46968",2008,640,32.73211,-100.984
"46969",2008,1,32.65284,-100.9282
"46970",2008,0.5,32.67108,-100.8699
"46971",2008,30,32.00045,-98.49793
"46972",2008,1,31.47,-97.34
"46973",2008,1,32.21867,-98.53306
"46974",2008,1,31.71398,-97.75629
"46975",2008,1,31.64066,-97.43797
"46976",2008,1,31.79572,-97.55486
"46977",2008,0.25,32.73402,-100.9118
"46978",2008,3,32.67615,-100.9463
"46979",2008,4,29.20929,-98.46738
"46980",2008,300,32.63746,-101.0212
"46981",2008,0.5,32.81004,-100.9416
"46982",2008,2,32.81058,-97.83658
"46983",2008,0.5,32.8673,-97.83576
"46984",2008,20,32.82684,-97.95572
"46985",2008,0.5,32.83312,-97.88652
"46986",2008,1,30.6074,-99.03754
"46987",2008,1,30.66357,-99.10118
"46988",2008,2,30.8252,-99.15133
"46989",2008,3,30.65541,-99.14196
"46990",2008,2,30.92683,-99.12099
"46991",2008,15,30.7815,-99.52145
"46992",2008,5,32.03483,-98.43439
"46993",2008,0.3,34.43589,-101.5359
"46994",2008,1,31.68199,-96.30685
"46995",2008,0.5,32.56576,-94.92029
"46996",2008,12,31.91364,-96.29229
"46997",2008,0.5,31.92211,-96.40425
"46998",2008,0.5,30.94097,-97.49062
"46999",2008,20,33.32471,-97.1479
"47000",2008,1,29.47301,-96.79628
"47001",2008,2,29.54523,-96.88834
"47002",2008,1,32.69304,-98.28843
"47003",2008,2,32.56939,-94.91751
"47004",2008,10,34.04317,-98.53795
"47005",2008,2,31.74171,-99.30276
"47006",2008,0.25,33.49549,-95.86729
"47007",2008,2,31.82,-97.38615
"47008",2008,0.1,32.23241,-94.84831
"47009",2008,1,33.08796,-96.44669
"47010",2008,1,29.46982,-96.85644
"47011",2008,3,29.41875,-96.8692
"47012",2008,1,32.64393,-95.05373
"47013",2008,12,32.76204,-98.32746
"47014",2008,0.5,32.3789,-94.75851
"47015",2008,5,34.08472,-98.51965
"47016",2008,5,34.01154,-100.6851
"47017",2008,1,34.01108,-100.8207
"47018",2008,0.5,30.75444,-98.38251
"47019",2008,40,32.80094,-95.954
"47020",2008,1,33.73784,-96.66477
"47021",2008,0.25,32.69726,-98.06007
"47022",2008,1,33.61218,-98.71545
"47023",2008,1,34.8044,-102.4159
"47024",2008,0.25,33.95258,-97.68863
"47025",2008,0.25,33.8794,-97.77729
"47026",2008,5,33.71145,-97.76452
"47027",2008,75,28.72317,-97.97375
"47028",2008,1,30.27713,-104.0332
"47029",2008,0.5,30.39718,-96.03831
"47030",2008,50,29.39392,-100.4664
"47031",2008,5,34.16566,-99.61359
"47032",2008,8,30.75736,-96.92869
"47033",2008,1,33.47427,-95.18726
"47034",2008,0.25,30.69387,-97.03344
"47035",2008,6,32.64825,-95.03687
"47036",2008,15,30.61985,-96.89786
"47037",2008,1.5,31.27469,-98.95135
"47038",2008,2,32.28627,-95.03352
"47039",2008,0.25,32.29234,-94.94776
"47040",2008,0.25,32.28226,-94.9752
"47041",2008,1,32.24557,-94.95788
"47042",2008,0.25,32.23792,-95.01469
"47043",2008,1,30.88753,-97.55787
"47044",2008,0.25,32.26388,-94.92565
"47045",2008,2,32.34063,-94.95866
"47046",2008,15,32.90254,-95.62095
"47047",2008,1,32.28616,-99.81893
"47048",2008,30,32.36286,-99.65617
"47049",2008,2,32.21647,-99.98907
"47050",2008,20,31.90129,-101.835
"47051",2008,50,32.08551,-99.71707
"47052",2008,23,32.17184,-100.0777
"47053",2008,1,32.27418,-99.83692
"47054",2008,150,32.04608,-101.8816
"47055",2008,44,36.04584,-102.7181
"47056",2008,0.25,35.95276,-102.4368
"47057",2008,0.02,36.03225,-102.4901
"47058",2008,0.02,36.03149,-102.6711
"47059",2008,10,30.78941,-93.71658
"47060",2008,2,36.15353,-102.2704
"47061",2008,2,30.87104,-93.78896
"47062",2008,1,30.86142,-93.7873
"47063",2008,5,30.84939,-93.74915
"47064",2008,1,30.87568,-93.72458
"47065",2008,1,30.814,-93.7906
"47066",2008,1,30.89314,-93.79894
"47067",2008,15,32.30109,-97.04301
"47068",2008,1,36.17189,-101.6309
"47069",2008,150,35.96488,-101.5826
"47070",2008,1,36.46906,-101.3505
"47071",2008,0.5,31.78228,-98.74706
"47072",2008,8.5,32.03545,-98.54784
"47073",2008,70,31.93982,-98.66375
"47074",2008,200,32.20578,-98.65748
"47075",2008,200,32.09463,-98.55714
"47076",2008,6.5,31.76726,-98.82175
"47077",2008,50,32.00616,-98.49677
"47078",2008,1,31.98265,-98.56857
"47079",2008,1,32.83514,-95.03258
"47080",2008,2,29.82423,-94.34106
"47081",2008,0.3,29.96866,-98.0895
"47082",2008,1,29.91507,-98.0663
"47083",2008,20,32.06646,-96.50088
"47084",2008,2,30.02986,-98.12473
"47085",2008,0.5,31.9938,-96.5275
"47086",2008,0.5,29.96428,-98.16273
"47087",2008,2,29.93408,-98.12341
"47088",2008,0.5,30.09972,-98.24455
"47089",2008,0.5,30.01389,-98.0109
"47090",2008,3,29.96292,-98.15859
"47091",2008,6,30.09129,-98.22909
"47092",2008,0.1,32.19091,-98.14023
"47093",2008,50,28.7123,-97.98412
"47094",2008,50,32.77286,-101.0005
"47095",2008,2,32.6001,-101.0795
"47096",2008,1,28.74032,-99.14186
"47097",2008,0.25,31.55518,-102.9166
"47098",2008,100,31.40495,-102.9134
"47099",2008,0.5,31.57422,-102.9238
"47100",2008,160,35.1766,-101.5778
"47101",2008,0.5,32.72199,-100.903
"47102",2008,0.5,32.70324,-100.8794
"47103",2008,0.25,32.71705,-100.8957
"47104",2008,2,32.88344,-98.10228
"47105",2008,3,32.69158,-98.40575
"47106",2008,0.25,29.12099,-98.59196
"47107",2008,20,29.11751,-98.63462
"47108",2008,0.25,29.15023,-98.60189
"47109",2008,15,29.14686,-98.63782
"47110",2008,0.1,33.03077,-98.59205
"47111",2008,12,31.41684,-99.13351
"47112",2008,3,29.87048,-97.84962
"47113",2008,2,26.76017,-98.84083
"47114",2008,0.2,32.71475,-100.9266
"47115",2008,1,26.38587,-98.92067
"47116",2008,1,32.92342,-98.12432
"47117",2008,1,32.32191,-94.92056
"47118",2008,0.25,32.31203,-94.91862
"47119",2008,5,32.56304,-101.003
"47120",2008,0.2,32.72148,-100.9409
"47121",2008,0.25,30.72461,-94.66956
"47122",2008,3,26.49579,-98.92793
"47123",2008,1,26.39859,-98.83875
"47124",2008,0.2,32.74269,-100.9833
"47125",2008,300,32.65906,-101.0884
"47126",2008,2,35.02864,-102.5866
"47127",2008,1,32.13514,-94.40789
"47128",2008,2,32.69004,-100.8544
"47129",2008,0.2,32.62875,-100.7592
"47130",2008,20,32.88854,-101.1667
"47131",2008,1,32.09643,-95.05005
"47132",2008,100,31.89203,-99.49999
"47133",2008,25,31.89203,-99.49999
"47134",2008,25,31.92972,-99.4784
"47135",2008,1,32.62513,-97.81398
"47136",2008,0.5,29.19538,-97.23808
"47137",2008,30,33.76143,-96.0715
"47138",2008,0.25,29.48878,-97.92187
"47139",2008,7,29.47009,-97.88514
"47140",2008,1,30.75805,-95.95247
"47141",2008,20,33.84034,-95.32324
"47142",2008,0.1,30.76188,-95.95686
"47143",2008,1,32.37052,-99.53922
"47144",2008,5,33.6708,-101.3094
"47145",2008,500,33.27703,-101.3087
"47146",2008,25,33.57231,-101.2483
"47147",2008,0.5,30.26639,-94.23528
"47148",2008,0.1,30.1929,-94.16553
"47149",2008,0.5,30.26346,-94.24286
"47150",2008,0.1,30.22331,-94.18296
"47151",2008,0.1,30.22907,-94.19308
"47152",2008,1,30.22738,-94.205
"47153",2008,0.1,30.26386,-94.19911
"47154",2008,0.2,30.22375,-94.17988
"47155",2008,6,32.77017,-94.68307
"47156",2008,0.1,34.5285,-101.7684
"47157",2008,0.1,34.52627,-101.7687
"47158",2008,0.1,34.52835,-101.7656
"47159",2008,1,34.55822,-101.7721
"47160",2008,0.5,28.89436,-98.56406
"47161",2008,2,28.84916,-98.58173
"47162",2008,1,33.46566,-94.18645
"47163",2008,5,33.45102,-94.18578
"47164",2008,0.25,33.46851,-94.20226
"47165",2008,0.1,30.50179,-95.00819
"47166",2008,10,32.45601,-98.36008
"47167",2008,0.5,30.54331,-94.93835
"47168",2008,1,32.56111,-98.33186
"47169",2008,100,31.94473,-98.0629
"47170",2008,1,32.44141,-98.31974
"47171",2008,2,32.721,-94.643
"47172",2008,0.01,35.76401,-101.9555
"47173",2008,2,32.757,-94.573
"47174",2008,5,36.00727,-101.8481
"47175",2008,1,32.749,-94.589
"47176",2008,2,32.744,-94.643
"47177",2008,1,33.46512,-94.23444
"47178",2008,0.5,35.89296,-101.9332
"47179",2008,1,32.63128,-95.20081
"47180",2008,2,32.72997,-95.25648
"47181",2008,400,33.16189,-98.44609
"47182",2008,2,36.12415,-101.1794
"47183",2008,100,33.16189,-98.44609
"47184",2008,1,33.77507,-96.05068
"47185",2008,1,33.74634,-95.95325
"47186",2008,2,32.6729,-95.13413
"47187",2008,2,32.10475,-94.56794
"47188",2008,1,32.65701,-95.20686
"47189",2008,0.1,32.67943,-95.19959
"47190",2008,1,32.67508,-95.21369
"47191",2008,10,32.94326,-95.15944
"47192",2008,0.05,32.14499,-95.03191
"47193",2008,1,31.62796,-97.70259
"47194",2008,0.5,31.1321,-100.2732
"47195",2008,0.25,31.21269,-100.2606
"47196",2008,5,32.90179,-95.62661
"47197",2008,4,28.60541,-97.8333
"47198",2008,0.5,33.92621,-97.69428
"47199",2008,2,29.689,-96.958
"47200",2008,1,31.37626,-93.8808
"47201",2008,2,28.74803,-99.82626
"47202",2008,2,28.72039,-99.83612
"47203",2008,0.1,29.50784,-96.98724
"47204",2008,0.5,28.72796,-99.83944
"47205",2008,0.1,29.54014,-96.93629
"47206",2008,4,28.71643,-99.83814
"47207",2008,0.5,28.69033,-99.80751
"47208",2008,0.1,29.07344,-97.30701
"47209",2008,1,30.20525,-96.89996
"47210",2008,1,26.4081,-98.94693
"47211",2008,200,27.277,-99.42163
"47212",2008,15,30.74295,-93.63263
"47213",2008,2,30.72105,-93.76048
"47214",2008,1,30.36716,-98.95959
"47215",2008,1,30.20595,-98.83827
"47216",2008,0.2,29.14953,-97.27725
"47217",2008,1,26.31896,-98.07755
"47218",2008,1,26.41053,-98.94265
"47219",2008,1,26.37391,-98.14382
"47220",2008,1,26.36567,-98.14075
"47221",2008,1,26.40392,-98.96672
"47222",2008,2,26.35638,-98.89477
"47223",2008,1,26.36012,-98.11076
"47224",2008,1,32.23513,-99.75039
"47225",2008,1,32.18429,-99.73326
"47226",2008,0.25,32.24216,-96.40809
"47227",2008,4,32.65718,-98.20158
"47228",2008,20,33.76493,-96.12003
"47229",2008,10,33.78804,-96.0771
"47230",2008,100,33.83516,-95.99942
"47231",2008,100,31.91,-99.70738
"47232",2008,0.25,30.58792,-95.96031
"47233",2008,0.25,30.6207,-95.89819
"47234",2008,0.25,31.35062,-94.33974
"47235",2008,20,31.75209,-99.50992
"47236",2008,350,31.1764,-100.7306
"47237",2008,300,31.1764,-100.7306
"47238",2008,5,36.01505,-102.221
"47239",2008,2,32.89837,-94.70536
"47240",2008,0.01,36.1404,-102.7702
"47241",2008,2,33.20929,-98.40587
"47242",2008,1,33.21594,-98.45227
"47243",2008,0.01,36.05741,-102.4999
"47244",2008,1,26.41517,-98.94299
"47245",2008,1,26.40814,-98.94333
"47246",2008,10,32.09949,-101.4551
"47247",2008,10,32.18524,-101.4845
"47248",2008,10,32.11034,-101.4967
"47249",2008,1,26.41288,-98.92062
"47250",2008,1,26.28994,-98.07892
"47251",2008,1,26.33881,-98.12846
"47252",2008,1,26.28781,-98.15682
"47253",2008,0.05,32.61771,-97.82592
"47254",2008,7,30.25507,-95.5077
"47255",2008,30,34.98563,-101.9358
"47256",2008,1,32.69814,-98.10249
"47257",2008,120,35.66755,-100.6699
"47258",2008,1,35.05593,-101.7829
"47259",2008,200,35.44882,-100.0232
"47260",2008,2,35.98306,-100.8544
"47261",2008,5,35.68238,-100.7388
"47262",2008,1,35.68272,-100.7383
"47263",2008,71,35.7521,-100.7247
"47264",2008,15,34.3845,-101.7356
"47265",2008,0.1,34.53682,-101.7718
"47266",2008,15,35.00372,-101.8513
"47267",2008,1,35.0416,-101.7651
"47268",2008,3,35.07251,-101.7886
"47269",2008,2,35.08252,-101.791
"47270",2008,30,35.11285,-101.6878
"47271",2008,10,35.14039,-101.8287
"47272",2008,1,33.61715,-100.8407
"47273",2008,30,33.73143,-100.6239
"47274",2008,200,33.20391,-100.9
"47275",2008,100,33.46995,-100.8487
"47276",2008,5,33.74835,-100.8784
"47277",2008,2,33.53283,-100.8162
"47278",2008,4000,33.38092,-100.6795
"47279",2008,15,33.36124,-100.6651
"47280",2008,200,33.76046,-100.8112
"47281",2008,20,33.77491,-100.7658
"47282",2008,1,33.83393,-100.8484
"47283",2008,1,30.89259,-97.50967
"47284",2008,1,30.99556,-97.58167
"47285",2008,0.25,32.67764,-98.04037
"47286",2008,1,34.01376,-100.2981
"47287",2008,1,26.40606,-98.94432
"47288",2008,1,26.41363,-98.91698
"47289",2008,10,32.09462,-101.3665
"47290",2008,10,32.06565,-101.3551
"47291",2008,10,32.12067,-101.5546
"47292",2008,1,32.26871,-101.4729
"47293",2008,50,32.06033,-101.3466
"47294",2008,1,32.21839,-101.2091
"47295",2008,2,32.27016,-101.4222
"47296",2008,1,32.13705,-101.4173
"47297",2008,1,32.28329,-101.3578
"47298",2008,1,32.2332,-101.5261
"47299",2008,5,32.13715,-101.4173
"47300",2008,2,32.48679,-101.5951
"47301",2008,1,32.28269,-101.3576
"47302",2008,2,32.26775,-101.4037
"47303",2008,15,34.91223,-100.8044
"47304",2008,2,32.27408,-101.4753
"47305",2008,1,32.22984,-101.5361
"47306",2008,10,34.89914,-100.6748
"47307",2008,20,30.19629,-98.7092
"47308",2008,3,32.46503,-101.4821
"47309",2008,1,30.22934,-98.64816
"47310",2008,1,32.67899,-97.78217
"47311",2008,1,30.19851,-98.81436
"47312",2008,0.5,29.47506,-96.71411
"47313",2008,0.01,33.78536,-97.36983
"47314",2008,0.02,33.61119,-97.21896
"47315",2008,2,30.65675,-96.21609
"47316",2008,3,30.62231,-96.25765
"47317",2008,250,33.17348,-98.44623
"47318",2008,1,31.42782,-102.9361
"47319",2008,200,33.17348,-98.44623
"47320",2008,0.25,31.64034,-102.7651
"47321",2008,1,33.13188,-98.63218
"47322",2008,0.25,31.57277,-102.9107
"47323",2008,1,31.60986,-102.8408
"47324",2008,1,30.74221,-96.23342
"47325",2008,2,32.21786,-101.6566
"47326",2008,10,32.21091,-101.4695
"47327",2008,1,32.29786,-101.3011
"47328",2008,15,32.10774,-101.4027
"47329",2008,3,26.24531,-98.15176
"47330",2008,1,26.266,-98.14335
"47331",2008,1,30.50005,-95.96305
"47332",2008,3,30.50464,-95.89765
"47333",2008,1,26.3851,-98.14171
"47334",2008,1,26.30686,-98.18851
"47335",2008,3,26.37984,-98.16921
"47336",2008,2,33.63693,-98.01321
"47337",2008,2,28.84584,-97.21875
"47338",2008,0.5,29.5299,-98.78811
"47339",2008,2,29.5299,-98.78811
"47340",2008,1,29.5299,-98.78811
"47341",2008,0.2,31.07096,-94.03636
"47342",2008,0.5,31.06168,-93.98518
"47343",2008,1,29.5299,-98.78811
"47344",2008,1,29.5299,-98.78811
"47345",2008,0.5,31.12594,-93.99001
"47346",2008,0.5,31.06695,-94.06248
"47347",2008,0.5,29.5299,-98.78811
"47348",2008,30,29.5299,-98.78811
"47349",2008,1,26.28975,-98.09261
"47350",2008,35,29.5299,-98.78811
"47351",2008,35,29.5299,-98.78811
"47352",2008,10,34.89849,-100.6773
"47353",2008,0.25,29.5299,-98.78811
"47354",2008,0.5,29.5299,-98.78811
"47355",2008,0.4,29.5299,-98.78811
"47356",2008,20,29.5299,-98.78811
"47357",2008,8,33.42403,-95.17071
"47358",2008,1,33.26546,-94.99466
"47359",2008,1,33.15563,-94.99897
"47360",2008,1,33.20074,-94.97395
"47361",2008,1,33.22033,-95.0445
"47362",2008,1,33.18798,-94.81205
"47363",2008,60,26.66546,-98.34259
"47364",2008,1,33.2304,-94.94016
"47365",2008,1,33.14648,-94.88113
"47366",2008,1,33.16218,-95.11199
"47367",2008,5,26.33036,-98.08369
"47368",2008,1,33.18279,-94.84955
"47369",2008,1,33.06939,-94.86719
"47370",2008,0.01,34.24561,-99.51025
"47371",2008,5,32.38666,-98.16812
"47372",2008,10,30.0636,-99.41733
"47373",2008,120,34.08998,-98.52785
"47374",2008,10,32.39933,-99.28763
"47375",2008,40,32.39933,-99.28763
"47376",2008,1,27.99346,-97.12587
"47377",2008,150,33.26533,-100.9197
"47378",2008,1,33.61719,-100.8409
"47379",2008,4000,33.22602,-101.1924
"47380",2008,400,33.48522,-100.7511
"47381",2008,640,33.77194,-100.7396
"47382",2008,50,33.56002,-100.8227
"47383",2008,30,33.7219,-101.8799
"47384",2008,2,34.42931,-101.4945
"47385",2008,0.25,33.68585,-95.94846
"47386",2008,1,32.39139,-99.36753
"47387",2008,15,32.0209,-99.09596
"47388",2008,10,31.65359,-99.18134
"47389",2008,3,31.83385,-99.04465
"47390",2008,0.25,30.73079,-94.00249
"47391",2008,1,31.81823,-99.04126
"47392",2008,1,31.81435,-99.07233
"47393",2008,1,32.04608,-99.13737
"47394",2008,1,31.80762,-99.12735
"47395",2008,10,28.66463,-99.28285
"47396",2008,15,28.70017,-97.20834
"47397",2008,0.5,31.7845,-99.36477
"47398",2008,20,34.31936,-101.7944
"47399",2008,1.5,32.87698,-97.85875
"47400",2008,0.5,31.89357,-96.49076
"47401",2008,0.25,30.48617,-94.99803
"47402",2008,5,30.52051,-94.97603
"47403",2008,3,29.78835,-97.47805
"47404",2008,0.5,32.51023,-100.1667
"47405",2008,0.5,32.51049,-100.1673
"47406",2008,1,32.49315,-100.1598
"47407",2008,2,31.53009,-98.14784
"47408",2008,2,30.80496,-95.90884
"47409",2008,25,33.66686,-101.6722
"47410",2008,10,32.5602,-100.2085
"47411",2008,1,32.51207,-100.1621
"47412",2008,3.5,32.06901,-95.28958
"47413",2008,15,29.00127,-98.86132
"47414",2008,3,33.46196,-97.13388
"47415",2008,15,35.45717,-100.1872
"47416",2008,1,29.67085,-100.0145
"47417",2008,6,29.69761,-100.1175
"47418",2008,4,29.64856,-100.0688
"47419",2008,8,29.62654,-99.76205
"47420",2008,13,29.90596,-100.0305
"47421",2008,15,29.90549,-100.0287
"47422",2008,30,29.90549,-100.0274
"47423",2008,300,29.66769,-100.0036
"47424",2008,20,35.54464,-100.2598
"47425",2008,1,35.43829,-100.1499
"47426",2008,3,29.11958,-97.29928
"47427",2008,0.5,29.11131,-97.26524
"47428",2008,1,32.51558,-95.4227
"47429",2008,5,32.44338,-95.47968
"47430",2008,10,32.48372,-95.40681
"47431",2008,5,30.6466,-98.02951
"47432",2008,1,30.66253,-98.00367
"47433",2008,7,32.19297,-101.5013
"47434",2008,2,30.72236,-97.90171
"47435",2008,3,32.88156,-95.58081
"47436",2008,1,32.88035,-95.56982
"47437",2008,15,32.56353,-95.53183
"47438",2008,4,32.89165,-95.58565
"47439",2008,1,32.49226,-95.39027
"47440",2008,4,32.51204,-95.4279
"47441",2008,2,32.5551,-95.37515
"47442",2008,2,32.02359,-98.74044
"47443",2008,3,32.5203,-95.44755
"47444",2008,15,32.49602,-95.52808
"47445",2008,5,32.22591,-98.95335
"47446",2008,30,32.57307,-95.37571
"47447",2008,1,32.40506,-95.33984
"47448",2008,0.1,32.10253,-98.9644
"47449",2008,30,32.27328,-98.98322
"47450",2008,1,30.27792,-98.75317
"47451",2008,10,35.69495,-102.4395
"47452",2008,20,35.74562,-102.5667
"47453",2008,2,35.76384,-102.2017
"47454",2008,4,32.44046,-94.08466
"47455",2008,20,29.27578,-98.06273
"47456",2008,250,35.26139,-100.1397
"47457",2008,0.25,32.46869,-94.06944
"47458",2008,3,35.37497,-100.172
"47459",2008,80,33.08985,-102.0482
"47460",2008,300,33.23861,-101.452
"47461",2008,100,33.18732,-101.4107
"47462",2008,1,33.17004,-101.7689
"47463",2008,1,33.13595,-101.5891
"47464",2008,0.5,31.20347,-94.06918
"47465",2008,200,31.21397,-94.26497
"47466",2008,0.5,31.39363,-94.20325
"47467",2008,0.25,32.46788,-97.22859
"47468",2008,0.25,30.27449,-103.8806
"47469",2008,15,30.34974,-103.6983
"47470",2008,5,27.23425,-98.11413
"47471",2008,25,27.1987,-98.11023
"47472",2008,30,27.17805,-98.06028
"47473",2008,300,28.44206,-99.2355
"47474",2008,1,29.49836,-97.89352
"47475",2008,8,27.26059,-98.10899
"47476",2008,600,28.32333,-98.91798
"47477",2008,60,27.19822,-98.10345
"47478",2008,1.25,32.06664,-95.64556
"47479",2008,2,34.71301,-100.5768
"47480",2008,5,28.45347,-99.26267
"47481",2008,35,33,-99
"47482",2008,0.01,34.70739,-100.5902
"47483",2008,1,27.22993,-98.13562
"47484",2008,3,34.42768,-100.43
"47485",2008,30,27.24043,-98.10878
"47486",2008,1,34.70331,-100.6895
"47487",2008,2,27.22872,-98.1345
"47488",2008,50,28.45826,-98.99787
"47489",2008,50,27.21162,-98.19239
"47490",2008,40,27.07311,-98.16287
"47491",2008,10,36.30421,-101.2188
"47492",2008,5,30.19711,-98.80801
"47493",2008,5,32.55599,-101.0339
"47494",2008,0.2,32.63107,-100.8814
"47495",2008,40,27.39843,-98.30553
"47496",2008,0.2,32.71685,-100.9808
"47497",2008,2,26.27991,-98.0611
"47498",2008,2,31.54335,-95.31032
"47499",2008,0.5,31.52242,-95.51096
"47500",2008,1,26.41234,-98.13464
"47501",2008,1,26.2496,-98.15779
"47502",2008,100,28.0159,-98.5493
"47503",2008,50,27.87188,-98.67056
"47504",2008,0.5,27.883,-98.58649
"47505",2008,1,27.85268,-98.75532
"47506",2008,1,31.76663,-95.68029
"47507",2008,1,34.93202,-100.8982
"47508",2008,1,26.25295,-98.10783
"47509",2008,20,27.26488,-98.13682
"47510",2008,0.2,32.13519,-96.56869
"47511",2008,10,27.20317,-98.10665
"47512",2008,5,27.20317,-98.10944
"47513",2008,10,32.08203,-96.70795
"47514",2008,10,27.2295,-98.11633
"47515",2008,30,27.23504,-98.40543
"47516",2008,2,32.06926,-96.67876
"47517",2008,50,26.95536,-98.06301
"47518",2008,2,32.13635,-96.56931
"47519",2008,60,27.28944,-98.27431
"47520",2008,30,26.88848,-98.19523
"47521",2008,1,27.23023,-98.13567
"47522",2008,20,27.25393,-98.20759
"47523",2008,15,32.09288,-96.80576
"47524",2008,400,27.26505,-98.52821
"47525",2008,20,27.33439,-98.28897
"47526",2008,1,27.2026,-98.10473
"47527",2008,1,27.23177,-98.14366
"47528",2008,80,27.15239,-98.29603
"47529",2008,3,30.24105,-94.55387
"47530",2008,1,33.22371,-98.23744
"47531",2008,35,31.1927,-101.1387
"47532",2008,6,31.46574,-102.9835
"47533",2008,0.5,32.50887,-95.03751
"47534",2008,2,31.42341,-102.948
"47535",2008,1,32.41515,-95.28461
"47536",2008,10,31.47585,-102.9765
"47537",2008,500,31.64542,-103.0677
"47538",2008,2,31.50768,-103.2338
"47539",2008,100,28.46309,-98.55064
"47540",2008,25,30.51558,-99.85012
"47541",2008,150,30.66329,-99.81451
"47542",2008,2,30.32514,-99.57379
"47543",2008,10,27.62748,-98.84167
"47544",2008,0.1,30.18522,-96.94038
"47545",2008,1,27.356,-98.6059
"47546",2008,5,32.02081,-99.09549
"47547",2008,0.1,27.76982,-98.26176
"47548",2008,5,33.6678,-102.0112
"47549",2008,0.5,32.13548,-97.90768
"47550",2008,2,33.6213,-102.013
"47551",2008,1,27.88626,-98.61461
"47552",2008,1,27.99409,-98.47502
"47553",2008,1,27.59122,-97.22196
"47554",2008,5,30.21817,-98.88541
"47555",2008,10,30.22703,-99.32757
"47556",2008,10,30.28491,-98.69115
"47557",2008,5,30.3191,-98.86089
"47558",2008,1,26.1666,-98.11519
"47559",2008,1,26.1474,-98.11465
"47560",2008,2,32.14975,-98.20879
"47561",2008,1,26.14721,-98.11456
"47562",2008,1,26.16404,-98.1065
"47563",2008,1,26.19904,-98.12308
"47564",2008,0.1,32.3243,-98.29182
"47565",2008,2,32.1941,-98.15221
"47566",2008,4,32.73473,-101.0777
"47567",2008,0.2,32.71073,-100.9234
"47568",2008,0.3,32.57275,-100.8803
"47569",2008,2,32.11344,-94.56875
"47570",2008,5,33.19476,-99.92594
"47571",2008,200,34.16475,-102.7109
"47572",2008,1,32.35279,-99.80717
"47573",2008,11012,34.14241,-102.8083
"47574",2008,10,31.74916,-98.72588
"47575",2008,1,35.45915,-100.0405
"47576",2008,2,31.68063,-98.78114
"47577",2008,17,35.54388,-100.262
"47578",2008,300,35.25966,-100.1989
"47579",2008,5,35.45114,-100.3783
"47580",2008,1,35.51863,-100.536
"47581",2008,0.2,31.7529,-103.1656
"47582",2008,1,32.19519,-98.35867
"47583",2008,1,36.47678,-101.8231
"47584",2008,1,36.2311,-102.113
"47585",2008,30,33.28922,-97.553
"47586",2008,1,30.14171,-98.53365
"47587",2008,0.5,31.71548,-99.32877
"47588",2008,25,31.28018,-101.0763
"47589",2008,1,29.2092,-97.4794
"47590",2008,1,29.2326,-97.4038
"47591",2008,15,29.3019,-98.1932
"47592",2008,15,31.6462,-96.52911
"47593",2008,10,34.10292,-102.7289
"47594",2008,50,34.17353,-102.7288
"47595",2008,0.5,34.15586,-102.7304
"47596",2008,0.5,34.15737,-102.7316
"47597",2008,0.25,34.16845,-102.7351
"47598",2008,0.1,34.26629,-102.7225
"47599",2008,40,34.23157,-102.5599
"47600",2008,0.05,34.27829,-102.8115
"47601",2008,0.5,31.47096,-102.8959
"47602",2008,0.25,31.47241,-102.8939
"47603",2008,1,31.58632,-102.8733
"47604",2008,500,31.49524,-103.2021
"47605",2008,20,32.06459,-99.09461
"47606",2008,1,32.68196,-102.7154
"47607",2008,2,32.68197,-102.7055
"47608",2008,1,32.65904,-102.6519
"47609",2008,5,32.71214,-102.4147
"47610",2008,5,32.56269,-102.7873
"47611",2008,400,32.70248,-102.211
